sample_id,class_id,label,signer_id,repetition,path,set
04AmericaSinalizador10-4,04,America,10,4,raw/04AmericaSinalizador10-4.mp4,train
04AmericaSinalizador10-5,04,America,10,5,raw/04AmericaSinalizador10-5.mp4,train
05AproveitarSinalizador10-1,05,Aproveitar,10,1,raw/05AproveitarSinalizador10-1.mp4,train
05AproveitarSinalizador10-2,05,Aproveitar,10,2,raw/05AproveitarSinalizador10-2.mp4,train
05AproveitarSinalizador10-3,05,Aproveitar,10,3,raw/05AproveitarSinalizador10-3.mp4,train
05AproveitarSinalizador10-4,05,Aproveitar,10,4,raw/05AproveitarSinalizador10-4.mp4,train
05AproveitarSinalizador10-5,05,Aproveitar,10,5,raw/05AproveitarSinalizador10-5.mp4,train
06BalaSinalizador10-1,06,Bala,10,1,raw/06BalaSinalizador10-1.mp4,train
06BalaSinalizador10-2,06,Bala,10,2,raw/06BalaSinalizador10-2.mp4,train
06BalaSinalizador10-3,06,Bala,10,3,raw/06BalaSinalizador10-3.mp4,train
06BalaSinalizador10-4,06,Bala,10,4,raw/06BalaSinalizador10-4.mp4,train
06BalaSinalizador10-5,06,Bala,10,5,raw/06BalaSinalizador10-5.mp4,train
07BancoSinalizador10-1,07,Banco,10,1,raw/07BancoSinalizador10-1.mp4,train
07BancoSinalizador10-2,07,Banco,10,2,raw/07BancoSinalizador10-2.mp4,train
07BancoSinalizador10-3,07,Banco,10,3,raw/07BancoSinalizador10-3.mp4,train
07BancoSinalizador10-4,07,Banco,10,4,raw/07BancoSinalizador10-4.mp4,train
07BancoSinalizador10-5,07,Banco,10,5,raw/07BancoSinalizador10-5.mp4,train
08BanheiroSinalizador10-1,08,Banheiro,10,1,raw/08BanheiroSinalizador10-1.mp4,train
08BanheiroSinalizador10-2,08,Banheiro,10,2,raw/08BanheiroSinalizador10-2.mp4,train
08BanheiroSinalizador10-3,08,Banheiro,10,3,raw/08BanheiroSinalizador10-3.mp4,train
08BanheiroSinalizador10-4,08,Banheiro,10,4,raw/08BanheiroSinalizador10-4.mp4,train
08BanheiroSinalizador10-5,08,Banheiro,10,5,raw/08BanheiroSinalizador10-5.mp4,train
09BarulhoSinalizador10-1,09,Barulho,10,1,raw/09BarulhoSinalizador10-1.mp4,train
09BarulhoSinalizador10-2,09,Barulho,10,2,raw/09BarulhoSinalizador10-2.mp4,train
09BarulhoSinalizador10-3,09,Barulho,10,3,raw/09BarulhoSinalizador10-3.mp4,train
09BarulhoSinalizador10-4,09,Barulho,10,4,raw/09BarulhoSinalizador10-4.mp4,train
09BarulhoSinalizador10-5,09,Barulho,10,5,raw/09BarulhoSinalizador10-5.mp4,train
10CincoSinalizador10-1,10,Cinco,10,1,raw/10CincoSinalizador10-1.mp4,train
10CincoSinalizador10-2,10,Cinco,10,2,raw/10CincoSinalizador10-2.mp4,train
10CincoSinalizador10-3,10,Cinco,10,3,raw/10CincoSinalizador10-3.mp4,train
10CincoSinalizador10-4,10,Cinco,10,4,raw/10CincoSinalizador10-4.mp4,train
10CincoSinalizador10-5,10,Cinco,10,5,raw/10CincoSinalizador10-5.mp4,train
11ConhecerSinalizador10-1,11,Conhecer,10,1,raw/11ConhecerSinalizador10-1.mp4,train
11ConhecerSinalizador10-2,11,Conhecer,10,2,raw/11ConhecerSinalizador10-2.mp4,train
11ConhecerSinalizador10-3,11,Conhecer,10,3,raw/11ConhecerSinalizador10-3.mp4,train
11ConhecerSinalizador10-4,11,Conhecer,10,4,raw/11ConhecerSinalizador10-4.mp4,train
11ConhecerSinalizador10-5,11,Conhecer,10,5,raw/11ConhecerSinalizador10-5.mp4,train
12EspelhoSinalizador10-1,12,Espelho,10,1,raw/12EspelhoSinalizador10-1.mp4,train
12EspelhoSinalizador10-2,12,Espelho,10,2,raw/12EspelhoSinalizador10-2.mp4,train
12EspelhoSinalizador10-3,12,Espelho,10,3,raw/12EspelhoSinalizador10-3.mp4,train
12EspelhoSinalizador10-4,12,Espelho,10,4,raw/12EspelhoSinalizador10-4.mp4,train
12EspelhoSinalizador10-5,12,Espelho,10,5,raw/12EspelhoSinalizador10-5.mp4,train
13EsquinaSinalizador10-1,13,Esquina,10,1,raw/13EsquinaSinalizador10-1.mp4,train
13EsquinaSinalizador10-2,13,Esquina,10,2,raw/13EsquinaSinalizador10-2.mp4,train
13EsquinaSinalizador10-3,13,Esquina,10,3,raw/13EsquinaSinalizador10-3.mp4,train
13EsquinaSinalizador10-4,13,Esquina,10,4,raw/13EsquinaSinalizador10-4.mp4,train
13EsquinaSinalizador10-5,13,Esquina,10,5,raw/13EsquinaSinalizador10-5.mp4,train
14FilhoSinalizador10-1,14,Filho,10,1,raw/14FilhoSinalizador10-1.mp4,train
14FilhoSinalizador10-2,14,Filho,10,2,raw/14FilhoSinalizador10-2.mp4,train
14FilhoSinalizador10-3,14,Filho,10,3,raw/14FilhoSinalizador10-3.mp4,train
14FilhoSinalizador10-4,14,Filho,10,4,raw/14FilhoSinalizador10-4.mp4,train
14FilhoSinalizador10-5,14,Filho,10,5,raw/14FilhoSinalizador10-5.mp4,train
15MacaSinalizador10-1,15,Maca,10,1,raw/15MacaSinalizador10-1.mp4,train
15MacaSinalizador10-2,15,Maca,10,2,raw/15MacaSinalizador10-2.mp4,train
15MacaSinalizador10-3,15,Maca,10,3,raw/15MacaSinalizador10-3.mp4,train
15MacaSinalizador10-4,15,Maca,10,4,raw/15MacaSinalizador10-4.mp4,train
15MacaSinalizador10-5,15,Maca,10,5,raw/15MacaSinalizador10-5.mp4,train
16MedoSinalizador10-1,16,Medo,10,1,raw/16MedoSinalizador10-1.mp4,train
16MedoSinalizador10-2,16,Medo,10,2,raw/16MedoSinalizador10-2.mp4,train
16MedoSinalizador10-3,16,Medo,10,3,raw/16MedoSinalizador10-3.mp4,train
16MedoSinalizador10-4,16,Medo,10,4,raw/16MedoSinalizador10-4.mp4,train
16MedoSinalizador10-5,16,Medo,10,5,raw/16MedoSinalizador10-5.mp4,train
17RuimSinalizador10-1,17,Ruim,10,1,raw/17RuimSinalizador10-1.mp4,train
17RuimSinalizador10-2,17,Ruim,10,2,raw/17RuimSinalizador10-2.mp4,train
17RuimSinalizador10-3,17,Ruim,10,3,raw/17RuimSinalizador10-3.mp4,train
17RuimSinalizador10-4,17,Ruim,10,4,raw/17RuimSinalizador10-4.mp4,train
17RuimSinalizador10-5,17,Ruim,10,5,raw/17RuimSinalizador10-5.mp4,train
18SapoSinalizador10-1,18,Sapo,10,1,raw/18SapoSinalizador10-1.mp4,train
18SapoSinalizador10-2,18,Sapo,10,2,raw/18SapoSinalizador10-2.mp4,train
18SapoSinalizador10-3,18,Sapo,10,3,raw/18SapoSinalizador10-3.mp4,train
18SapoSinalizador10-4,18,Sapo,10,4,raw/18SapoSinalizador10-4.mp4,train
18SapoSinalizador10-5,18,Sapo,10,5,raw/18SapoSinalizador10-5.mp4,train
19VacinaSinalizador10-1,19,Vacina,10,1,raw/19VacinaSinalizador10-1.mp4,train
19VacinaSinalizador10-2,19,Vacina,10,2,raw/19VacinaSinalizador10-2.mp4,train
19VacinaSinalizador10-3,19,Vacina,10,3,raw/19VacinaSinalizador10-3.mp4,train
19VacinaSinalizador10-4,19,Vacina,10,4,raw/19VacinaSinalizador10-4.mp4,train
19VacinaSinalizador10-5,19,Vacina,10,5,raw/19VacinaSinalizador10-5.mp4,train
20VontadeSinalizador10-1,20,Vontade,10,1,raw/20VontadeSinalizador10-1.mp4,train
20VontadeSinalizador10-2,20,Vontade,10,2,raw/20VontadeSinalizador10-2.mp4,train
20VontadeSinalizador10-3,20,Vontade,10,3,raw/20VontadeSinalizador10-3.mp4,train
20VontadeSinalizador10-4,20,Vontade,10,4,raw/20VontadeSinalizador10-4.mp4,train
20VontadeSinalizador10-5,20,Vontade,10,5,raw/20VontadeSinalizador10-5.mp4,train
01AcontecerSinalizador11-1,01,Acontecer,11,1,raw/01AcontecerSinalizador11-1.mp4,train
01AcontecerSinalizador11-2,01,Acontecer,11,2,raw/01AcontecerSinalizador11-2.mp4,train
01AcontecerSinalizador11-3,01,Acontecer,11,3,raw/01AcontecerSinalizador11-3.mp4,train
01AcontecerSinalizador11-4,01,Acontecer,11,4,raw/01AcontecerSinalizador11-4.mp4,train
01AcontecerSinalizador11-5,01,Acontecer,11,5,raw/01AcontecerSinalizador11-5.mp4,train
02AlunoSinalizador11-1,02,Aluno,11,1,raw/02AlunoSinalizador11-1.mp4,train
02AlunoSinalizador11-2,02,Aluno,11,2,raw/02AlunoSinalizador11-2.mp4,train
02AlunoSinalizador11-3,02,Aluno,11,3,raw/02AlunoSinalizador11-3.mp4,train
02AlunoSinalizador11-4,02,Aluno,11,4,raw/02AlunoSinalizador11-4.mp4,train
02AlunoSinalizador11-5,02,Aluno,11,5,raw/02AlunoSinalizador11-5.mp4,train
03AmareloSinalizador11-1,03,Amarelo,11,1,raw/03AmareloSinalizador11-1.mp4,train
03AmareloSinalizador11-2,03,Amarelo,11,2,raw/03AmareloSinalizador11-2.mp4,train
03AmareloSinalizador11-3,03,Amarelo,11,3,raw/03AmareloSinalizador11-3.mp4,train
03AmareloSinalizador11-4,03,Amarelo,11,4,raw/03AmareloSinalizador11-4.mp4,train
03AmareloSinalizador11-5,03,Amarelo,11,5,raw/03AmareloSinalizador11-5.mp4,train
04AmericaSinalizador11-1,04,America,11,1,raw/04AmericaSinalizador11-1.mp4,train
04AmericaSinalizador11-2,04,America,11,2,raw/04AmericaSinalizador11-2.mp4,train
04AmericaSinalizador11-3,04,America,11,3,raw/04AmericaSinalizador11-3.mp4,train
04AmericaSinalizador11-4,04,America,11,4,raw/04AmericaSinalizador11-4.mp4,train
04AmericaSinalizador11-5,04,America,11,5,raw/04AmericaSinalizador11-5.mp4,train
05AproveitarSinalizador11-1,05,Aproveitar,11,1,raw/05AproveitarSinalizador11-1.mp4,train
05AproveitarSinalizador11-2,05,Aproveitar,11,2,raw/05AproveitarSinalizador11-2.mp4,train
05AproveitarSinalizador11-3,05,Aproveitar,11,3,raw/05AproveitarSinalizador11-3.mp4,train
05AproveitarSinalizador11-4,05,Aproveitar,11,4,raw/05AproveitarSinalizador11-4.mp4,train
05AproveitarSinalizador11-5,05,Aproveitar,11,5,raw/05AproveitarSinalizador11-5.mp4,train
06BalaSinalizador11-1,06,Bala,11,1,raw/06BalaSinalizador11-1.mp4,train
06BalaSinalizador11-2,06,Bala,11,2,raw/06BalaSinalizador11-2.mp4,train
06BalaSinalizador11-3,06,Bala,11,3,raw/06BalaSinalizador11-3.mp4,train
06BalaSinalizador11-4,06,Bala,11,4,raw/06BalaSinalizador11-4.mp4,train
06BalaSinalizador11-5,06,Bala,11,5,raw/06BalaSinalizador11-5.mp4,train
07BancoSinalizador11-1,07,Banco,11,1,raw/07BancoSinalizador11-1.mp4,train
07BancoSinalizador11-2,07,Banco,11,2,raw/07BancoSinalizador11-2.mp4,train
07BancoSinalizador11-3,07,Banco,11,3,raw/07BancoSinalizador11-3.mp4,train
07BancoSinalizador11-4,07,Banco,11,4,raw/07BancoSinalizador11-4.mp4,train
07BancoSinalizador11-5,07,Banco,11,5,raw/07BancoSinalizador11-5.mp4,train
08BanheiroSinalizador11-1,08,Banheiro,11,1,raw/08BanheiroSinalizador11-1.mp4,train
08BanheiroSinalizador11-2,08,Banheiro,11,2,raw/08BanheiroSinalizador11-2.mp4,train
08BanheiroSinalizador11-3,08,Banheiro,11,3,raw/08BanheiroSinalizador11-3.mp4,train
08BanheiroSinalizador11-4,08,Banheiro,11,4,raw/08BanheiroSinalizador11-4.mp4,train
08BanheiroSinalizador11-5,08,Banheiro,11,5,raw/08BanheiroSinalizador11-5.mp4,train
09BarulhoSinalizador11-1,09,Barulho,11,1,raw/09BarulhoSinalizador11-1.mp4,train
09BarulhoSinalizador11-2,09,Barulho,11,2,raw/09BarulhoSinalizador11-2.mp4,train
09BarulhoSinalizador11-3,09,Barulho,11,3,raw/09BarulhoSinalizador11-3.mp4,train
09BarulhoSinalizador11-4,09,Barulho,11,4,raw/09BarulhoSinalizador11-4.mp4,train
09BarulhoSinalizador11-5,09,Barulho,11,5,raw/09BarulhoSinalizador11-5.mp4,train
10CincoSinalizador11-1,10,Cinco,11,1,raw/10CincoSinalizador11-1.mp4,train
10CincoSinalizador11-2,10,Cinco,11,2,raw/10CincoSinalizador11-2.mp4,train
10CincoSinalizador11-3,10,Cinco,11,3,raw/10CincoSinalizador11-3.mp4,train
10CincoSinalizador11-4,10,Cinco,11,4,raw/10CincoSinalizador11-4.mp4,train
10CincoSinalizador11-5,10,Cinco,11,5,raw/10CincoSinalizador11-5.mp4,train
11ConhecerSinalizador11-1,11,Conhecer,11,1,raw/11ConhecerSinalizador11-1.mp4,train
11ConhecerSinalizador11-2,11,Conhecer,11,2,raw/11ConhecerSinalizador11-2.mp4,train
11ConhecerSinalizador11-3,11,Conhecer,11,3,raw/11ConhecerSinalizador11-3.mp4,train
11ConhecerSinalizador11-4,11,Conhecer,11,4,raw/11ConhecerSinalizador11-4.mp4,train
11ConhecerSinalizador11-5,11,Conhecer,11,5,raw/11ConhecerSinalizador11-5.mp4,train
12EspelhoSinalizador11-1,12,Espelho,11,1,raw/12EspelhoSinalizador11-1.mp4,train
12EspelhoSinalizador11-2,12,Espelho,11,2,raw/12EspelhoSinalizador11-2.mp4,train
12EspelhoSinalizador11-3,12,Espelho,11,3,raw/12EspelhoSinalizador11-3.mp4,train
12EspelhoSinalizador11-4,12,Espelho,11,4,raw/12EspelhoSinalizador11-4.mp4,train
12EspelhoSinalizador11-5,12,Espelho,11,5,raw/12EspelhoSinalizador11-5.mp4,train
13EsquinaSinalizador11-1,13,Esquina,11,1,raw/13EsquinaSinalizador11-1.mp4,train
13EsquinaSinalizador11-2,13,Esquina,11,2,raw/13EsquinaSinalizador11-2.mp4,train
13EsquinaSinalizador11-3,13,Esquina,11,3,raw/13EsquinaSinalizador11-3.mp4,train
13EsquinaSinalizador11-4,13,Esquina,11,4,raw/13EsquinaSinalizador11-4.mp4,train
13EsquinaSinalizador11-5,13,Esquina,11,5,raw/13EsquinaSinalizador11-5.mp4,train
14FilhoSinalizador11-1,14,Filho,11,1,raw/14FilhoSinalizador11-1.mp4,train
14FilhoSinalizador11-2,14,Filho,11,2,raw/14FilhoSinalizador11-2.mp4,train
14FilhoSinalizador11-3,14,Filho,11,3,raw/14FilhoSinalizador11-3.mp4,train
14FilhoSinalizador11-4,14,Filho,11,4,raw/14FilhoSinalizador11-4.mp4,train
14FilhoSinalizador11-5,14,Filho,11,5,raw/14FilhoSinalizador11-5.mp4,train
15MacaSinalizador11-1,15,Maca,11,1,raw/15MacaSinalizador11-1.mp4,train
15MacaSinalizador11-2,15,Maca,11,2,raw/15MacaSinalizador11-2.mp4,train
15MacaSinalizador11-3,15,Maca,11,3,raw/15MacaSinalizador11-3.mp4,train
15MacaSinalizador11-4,15,Maca,11,4,raw/15MacaSinalizador11-4.mp4,train
15MacaSinalizador11-5,15,Maca,11,5,raw/15MacaSinalizador11-5.mp4,train
16MedoSinalizador11-1,16,Medo,11,1,raw/16MedoSinalizador11-1.mp4,train
16MedoSinalizador11-2,16,Medo,11,2,raw/16MedoSinalizador11-2.mp4,train
16MedoSinalizador11-3,16,Medo,11,3,raw/16MedoSinalizador11-3.mp4,train
16MedoSinalizador11-4,16,Medo,11,4,raw/16MedoSinalizador11-4.mp4,train
16MedoSinalizador11-5,16,Medo,11,5,raw/16MedoSinalizador11-5.mp4,train
17RuimSinalizador11-1,17,Ruim,11,1,raw/17RuimSinalizador11-1.mp4,train
17RuimSinalizador11-2,17,Ruim,11,2,raw/17RuimSinalizador11-2.mp4,train
17RuimSinalizador11-3,17,Ruim,11,3,raw/17RuimSinalizador11-3.mp4,train
17RuimSinalizador11-4,17,Ruim,11,4,raw/17RuimSinalizador11-4.mp4,train
17RuimSinalizador11-5,17,Ruim,11,5,raw/17RuimSinalizador11-5.mp4,train
18SapoSinalizador11-1,18,Sapo,11,1,raw/18SapoSinalizador11-1.mp4,train
18SapoSinalizador11-2,18,Sapo,11,2,raw/18SapoSinalizador11-2.mp4,train
18SapoSinalizador11-3,18,Sapo,11,3,raw/18SapoSinalizador11-3.mp4,train
18SapoSinalizador11-4,18,Sapo,11,4,raw/18SapoSinalizador11-4.mp4,train
18SapoSinalizador11-5,18,Sapo,11,5,raw/18SapoSinalizador11-5.mp4,train
19VacinaSinalizador11-1,19,Vacina,11,1,raw/19VacinaSinalizador11-1.mp4,train
19VacinaSinalizador11-2,19,Vacina,11,2,raw/19VacinaSinalizador11-2.mp4,train
19VacinaSinalizador11-3,19,Vacina,11,3,raw/19VacinaSinalizador11-3.mp4,train
19VacinaSinalizador11-4,19,Vacina,11,4,raw/19VacinaSinalizador11-4.mp4,train
19VacinaSinalizador11-5,19,Vacina,11,5,raw/19VacinaSinalizador11-5.mp4,train
20VontadeSinalizador11-1,20,Vontade,11,1,raw/20VontadeSinalizador11-1.mp4,train
20VontadeSinalizador11-2,20,Vontade,11,2,raw/20VontadeSinalizador11-2.mp4,train
20VontadeSinalizador11-3,20,Vontade,11,3,raw/20VontadeSinalizador11-3.mp4,train
20VontadeSinalizador11-4,20,Vontade,11,4,raw/20VontadeSinalizador11-4.mp4,train
20VontadeSinalizador11-5,20,Vontade,11,5,raw/20VontadeSinalizador11-5.mp4,train
01AcontecerSinalizador12-1,01,Acontecer,12,1,raw/01AcontecerSinalizador12-1.mp4,train
01AcontecerSinalizador12-2,01,Acontecer,12,2,raw/01AcontecerSinalizador12-2.mp4,train
01AcontecerSinalizador12-3,01,Acontecer,12,3,raw/01AcontecerSinalizador12-3.mp4,train
01AcontecerSinalizador12-4,01,Acontecer,12,4,raw/01AcontecerSinalizador12-4.mp4,train
01AcontecerSinalizador12-5,01,Acontecer,12,5,raw/01AcontecerSinalizador12-5.mp4,train
02AlunoSinalizador12-1,02,Aluno,12,1,raw/02AlunoSinalizador12-1.mp4,train
02AlunoSinalizador12-2,02,Aluno,12,2,raw/02AlunoSinalizador12-2.mp4,train
02AlunoSinalizador12-3,02,Aluno,12,3,raw/02AlunoSinalizador12-3.mp4,train
02AlunoSinalizador12-4,02,Aluno,12,4,raw/02AlunoSinalizador12-4.mp4,train
02AlunoSinalizador12-5,02,Aluno,12,5,raw/02AlunoSinalizador12-5.mp4,train
03AmareloSinalizador12-1,03,Amarelo,12,1,raw/03AmareloSinalizador12-1.mp4,train
03AmareloSinalizador12-2,03,Amarelo,12,2,raw/03AmareloSinalizador12-2.mp4,train
03AmareloSinalizador12-3,03,Amarelo,12,3,raw/03AmareloSinalizador12-3.mp4,train
03AmareloSinalizador12-4,03,Amarelo,12,4,raw/03AmareloSinalizador12-4.mp4,train
03AmareloSinalizador12-5,03,Amarelo,12,5,raw/03AmareloSinalizador12-5.mp4,train
04AmericaSinalizador12-1,04,America,12,1,raw/04AmericaSinalizador12-1.mp4,train
04AmericaSinalizador12-2,04,America,12,2,raw/04AmericaSinalizador12-2.mp4,train
04AmericaSinalizador12-3,04,America,12,3,raw/04AmericaSinalizador12-3.mp4,train
04AmericaSinalizador12-4,04,America,12,4,raw/04AmericaSinalizador12-4.mp4,train
04AmericaSinalizador12-5,04,America,12,5,raw/04AmericaSinalizador12-5.mp4,train
05AproveitarSinalizador12-1,05,Aproveitar,12,1,raw/05AproveitarSinalizador12-1.mp4,train
05AproveitarSinalizador12-2,05,Aproveitar,12,2,raw/05AproveitarSinalizador12-2.mp4,train
05AproveitarSinalizador12-3,05,Aproveitar,12,3,raw/05AproveitarSinalizador12-3.mp4,train
05AproveitarSinalizador12-4,05,Aproveitar,12,4,raw/05AproveitarSinalizador12-4.mp4,train
05AproveitarSinalizador12-5,05,Aproveitar,12,5,raw/05AproveitarSinalizador12-5.mp4,train
06BalaSinalizador12-1,06,Bala,12,1,raw/06BalaSinalizador12-1.mp4,train
06BalaSinalizador12-2,06,Bala,12,2,raw/06BalaSinalizador12-2.mp4,train
06BalaSinalizador12-3,06,Bala,12,3,raw/06BalaSinalizador12-3.mp4,train
06BalaSinalizador12-4,06,Bala,12,4,raw/06BalaSinalizador12-4.mp4,train
06BalaSinalizador12-5,06,Bala,12,5,raw/06BalaSinalizador12-5.mp4,train
07BancoSinalizador12-1,07,Banco,12,1,raw/07BancoSinalizador12-1.mp4,train
07BancoSinalizador12-2,07,Banco,12,2,raw/07BancoSinalizador12-2.mp4,train
07BancoSinalizador12-3,07,Banco,12,3,raw/07BancoSinalizador12-3.mp4,train
07BancoSinalizador12-4,07,Banco,12,4,raw/07BancoSinalizador12-4.mp4,train
07BancoSinalizador12-5,07,Banco,12,5,raw/07BancoSinalizador12-5.mp4,train
08BanheiroSinalizador12-1,08,Banheiro,12,1,raw/08BanheiroSinalizador12-1.mp4,train
08BanheiroSinalizador12-2,08,Banheiro,12,2,raw/08BanheiroSinalizador12-2.mp4,train
08BanheiroSinalizador12-3,08,Banheiro,12,3,raw/08BanheiroSinalizador12-3.mp4,train
08BanheiroSinalizador12-4,08,Banheiro,12,4,raw/08BanheiroSinalizador12-4.mp4,train
08BanheiroSinalizador12-5,08,Banheiro,12,5,raw/08BanheiroSinalizador12-5.mp4,train
09BarulhoSinalizador12-1,09,Barulho,12,1,raw/09BarulhoSinalizador12-1.mp4,train
09BarulhoSinalizador12-2,09,Barulho,12,2,raw/09BarulhoSinalizador12-2.mp4,train
09BarulhoSinalizador12-3,09,Barulho,12,3,raw/09BarulhoSinalizador12-3.mp4,train
09BarulhoSinalizador12-4,09,Barulho,12,4,raw/09BarulhoSinalizador12-4.mp4,train
09BarulhoSinalizador12-5,09,Barulho,12,5,raw/09BarulhoSinalizador12-5.mp4,train
10CincoSinalizador12-1,10,Cinco,12,1,raw/10CincoSinalizador12-1.mp4,train
10CincoSinalizador12-2,10,Cinco,12,2,raw/10CincoSinalizador12-2.mp4,train
10CincoSinalizador12-3,10,Cinco,12,3,raw/10CincoSinalizador12-3.mp4,train
10CincoSinalizador12-4,10,Cinco,12,4,raw/10CincoSinalizador12-4.mp4,train
10CincoSinalizador12-5,10,Cinco,12,5,raw/10CincoSinalizador12-5.mp4,train
11ConhecerSinalizador12-1,11,Conhecer,12,1,raw/11ConhecerSinalizador12-1.mp4,train
11ConhecerSinalizador12-2,11,Conhecer,12,2,raw/11ConhecerSinalizador12-2.mp4,train
11ConhecerSinalizador12-3,11,Conhecer,12,3,raw/11ConhecerSinalizador12-3.mp4,train
11ConhecerSinalizador12-4,11,Conhecer,12,4,raw/11ConhecerSinalizador12-4.mp4,train
11ConhecerSinalizador12-5,11,Conhecer,12,5,raw/11ConhecerSinalizador12-5.mp4,train
12EspelhoSinalizador12-1,12,Espelho,12,1,raw/12EspelhoSinalizador12-1.mp4,train
12EspelhoSinalizador12-2,12,Espelho,12,2,raw/12EspelhoSinalizador12-2.mp4,train
12EspelhoSinalizador12-3,12,Espelho,12,3,raw/12EspelhoSinalizador12-3.mp4,train
12EspelhoSinalizador12-4,12,Espelho,12,4,raw/12EspelhoSinalizador12-4.mp4,train
12EspelhoSinalizador12-5,12,Espelho,12,5,raw/12EspelhoSinalizador12-5.mp4,train
13EsquinaSinalizador12-1,13,Esquina,12,1,raw/13EsquinaSinalizador12-1.mp4,train
13EsquinaSinalizador12-2,13,Esquina,12,2,raw/13EsquinaSinalizador12-2.mp4,train
13EsquinaSinalizador12-3,13,Esquina,12,3,raw/13EsquinaSinalizador12-3.mp4,train
13EsquinaSinalizador12-4,13,Esquina,12,4,raw/13EsquinaSinalizador12-4.mp4,train
13EsquinaSinalizador12-5,13,Esquina,12,5,raw/13EsquinaSinalizador12-5.mp4,train
14FilhoSinalizador12-1,14,Filho,12,1,raw/14FilhoSinalizador12-1.mp4,train
14FilhoSinalizador12-2,14,Filho,12,2,raw/14FilhoSinalizador12-2.mp4,train
14FilhoSinalizador12-3,14,Filho,12,3,raw/14FilhoSinalizador12-3.mp4,train
14FilhoSinalizador12-4,14,Filho,12,4,raw/14FilhoSinalizador12-4.mp4,train
14FilhoSinalizador12-5,14,Filho,12,5,raw/14FilhoSinalizador12-5.mp4,train
15MacaSinalizador12-1,15,Maca,12,1,raw/15MacaSinalizador12-1.mp4,train
15MacaSinalizador12-2,15,Maca,12,2,raw/15MacaSinalizador12-2.mp4,train
15MacaSinalizador12-3,15,Maca,12,3,raw/15MacaSinalizador12-3.mp4,train
15MacaSinalizador12-4,15,Maca,12,4,raw/15MacaSinalizador12-4.mp4,train
15MacaSinalizador12-5,15,Maca,12,5,raw/15MacaSinalizador12-5.mp4,train
16MedoSinalizador12-1,16,Medo,12,1,raw/16MedoSinalizador12-1.mp4,train
16MedoSinalizador12-2,16,Medo,12,2,raw/16MedoSinalizador12-2.mp4,train
16MedoSinalizador12-3,16,Medo,12,3,raw/16MedoSinalizador12-3.mp4,train
16MedoSinalizador12-4,16,Medo,12,4,raw/16MedoSinalizador12-4.mp4,train
16MedoSinalizador12-5,16,Medo,12,5,raw/16MedoSinalizador12-5.mp4,train
17RuimSinalizador12-1,17,Ruim,12,1,raw/17RuimSinalizador12-1.mp4,train
17RuimSinalizador12-2,17,Ruim,12,2,raw/17RuimSinalizador12-2.mp4,train
17RuimSinalizador12-3,17,Ruim,12,3,raw/17RuimSinalizador12-3.mp4,train
17RuimSinalizador12-4,17,Ruim,12,4,raw/17RuimSinalizador12-4.mp4,train
17RuimSinalizador12-5,17,Ruim,12,5,raw/17RuimSinalizador12-5.mp4,train
18SapoSinalizador12-1,18,Sapo,12,1,raw/18SapoSinalizador12-1.mp4,train
18SapoSinalizador12-2,18,Sapo,12,2,raw/18SapoSinalizador12-2.mp4,train
18SapoSinalizador12-3,18,Sapo,12,3,raw/18SapoSinalizador12-3.mp4,train
18SapoSinalizador12-4,18,Sapo,12,4,raw/18SapoSinalizador12-4.mp4,train
18SapoSinalizador12-5,18,Sapo,12,5,raw/18SapoSinalizador12-5.mp4,train
19VacinaSinalizador12-1,19,Vacina,12,1,raw/19VacinaSinalizador12-1.mp4,train
19VacinaSinalizador12-2,19,Vacina,12,2,raw/19VacinaSinalizador12-2.mp4,train
19VacinaSinalizador12-3,19,Vacina,12,3,raw/19VacinaSinalizador12-3.mp4,train
19VacinaSinalizador12-4,19,Vacina,12,4,raw/19VacinaSinalizador12-4.mp4,train
19VacinaSinalizador12-5,19,Vacina,12,5,raw/19VacinaSinalizador12-5.mp4,train
20VontadeSinalizador12-1,20,Vontade,12,1,raw/20VontadeSinalizador12-1.mp4,train
20VontadeSinalizador12-2,20,Vontade,12,2,raw/20VontadeSinalizador12-2.mp4,train
20VontadeSinalizador12-3,20,Vontade,12,3,raw/20VontadeSinalizador12-3.mp4,train
20VontadeSinalizador12-4,20,Vontade,12,4,raw/20VontadeSinalizador12-4.mp4,train
20VontadeSinalizador12-5,20,Vontade,12,5,raw/20VontadeSinalizador12-5.mp4,train
